,Unnamed: 0,Trait1,Trait2,r.xmate.yz,r.wmate.yz,p.xmate.ivw,r.xmate.yy,r.xmate.zz,r.xmate.yz.pred
1698,1737,standing_height,neuroticism_score,-0.0233710893333949,-0.0310673704692063,4.458471595922909e-11,0.225856910382594,0.0235691281769081,-0.0077010525644484774
1699,1738,standing_height,number_full_brothers,-0.0510220560082493,-0.067228580283529,5.38398042566377e-47,0.225856910382594,0.0544998932668105,-0.018547391334997446
1700,1739,standing_height,number_full_sisters,-0.0454639401110617,-0.060325644358848,1.18194569032159e-37,0.225856910382594,0.0625986496830995,-0.017106859600522998
1701,1740,standing_height,PEF,0.0732307555670043,0.230851982837867,4.01655353412924e-95,0.225856910382594,0.0705027291672711,0.06423384192517645
1702,1741,standing_height,pulse,-0.0181397439737574,-0.0386921966152628,3.17452168218487e-07,0.225856910382594,0.104738642037981,-0.012482653380382461
1703,1742,standing_height,pw_peak_to_peak_time,0.0200294954229102,0.0441873775371397,1.64560930555079e-08,0.225856910382594,0.0236330158652517,0.010945832911795145
1704,1743,standing_height,pw_reflection_index,-0.0048519027010928,-0.0161532535699939,0.171523849630811,0.225856910382594,0.0193385533562854,-0.0039425235898201535
1705,1744,standing_height,seated_height,0.133499692313861,0.633755876257339,0.0,0.225856910382594,0.202379914421159,0.1924358309994544
1706,1745,standing_height,self_reported_health,0.0516146241848998,0.0680447307876948,4.69450238503172e-48,0.225856910382594,0.145583625029172,0.024380190510887214
1707,1746,standing_height,sleep_duration,0.014354339684308,0.0197014840606942,5.21670073750238e-05,0.225856910382594,0.111951058960143,0.0064906139279804625
1708,1747,standing_height,SRT_left,-0.0176863730990767,-0.0369347145803328,6.19775531725926e-07,0.225856910382594,0.0566725140481844,-0.01029331555050579
1709,1748,standing_height,SRT_right,-0.016915450131244,-0.0397074192415728,1.86406074493119e-06,0.225856910382594,0.0610038214359683,-0.011222702390037925
1710,1750,standing_height,systolic,-0.0302890602752492,-0.0703719621342872,1.3458265604007601e-17,0.225856910382594,0.0844533233079207,-0.02133977086391929
1711,1751,standing_height,triglycerides_fasting_adj,-0.0297655052656192,-0.0500743948666219,4.7793497625438604e-17,0.225856910382594,0.124193180792883,-0.01701766841321887
1712,1752,standing_height,triglycerides_fasting_statin_adj,-0.0343584584218616,-0.0561280219299468,3.37916257599976e-22,0.225856910382594,0.12865945489121,-0.019288913400218245
1713,1753,standing_height,waist_circumference,-0.0113716535046972,0.0936645879584604,0.0013495665952369,0.225856910382594,0.245509345826933,0.04155254534249105
1714,1754,standing_height,waist_hip_ratio,-0.0410302989716517,-0.0562817596917682,5.6836295440857906e-31,0.225856910382594,0.156068312727502,-0.020713263418144782
1715,1755,standing_height,weight,0.0455921396623295,0.33659726199042,7.03377586876832e-38,0.225856910382594,0.212968842804012,0.12902726385073895
1716,1756,systolic,alcohol_intake_frequency,0.0132918225419661,0.0431572698617333,0.0001793664597214,0.0844533233079207,0.466363501366422,0.022841004504323817
1717,1757,systolic,basal_metabolic_rate,0.0223320151519931,0.0868343085257777,3.07426024960427e-10,0.0844533233079207,0.176563057442496,0.022181355158296577
1718,1758,systolic,birth_weight,-0.0066457681445231,-0.0597738565414758,0.0610842029898242,0.0844533233079207,0.0279088273957597,-0.0066772164113483076
1719,1759,systolic,bmi,0.0541019614432472,0.157017880155231,1.23248488647728e-52,0.0844533233079207,0.243502436555575,0.04938137581490719
1720,1760,systolic,body_fat_percentage,0.0544746061283292,0.143548820722469,2.42407540443411e-53,0.0844533233079207,0.225298155965094,0.04285110440013561
1721,1761,systolic,diastolic,0.0756352142504744,0.709191743873348,2.2359833000686e-101,0.0844533233079207,0.0852549955010345,0.08003714721193811
1722,1762,systolic,eduyears,-0.0408244078105679,-0.058309320445216,1.11812737653024e-30,0.0844533233079207,0.453761283781514,-0.030151957166754603
1723,1763,systolic,evening_chronotype,2.13638714348338e-06,-0.0063035714906986,0.999519631802084,0.0844533233079207,-0.0938084568738614,5.941054251266428e-05
1724,1764,systolic,fathers_age,-0.0171552477321327,-0.0461504267035321,1.33005294764681e-06,0.0844533233079207,0.0289430603641982,-0.00520980753865361
1725,1765,systolic,FEV1_zscore,0.0166571450604654,0.0400050501231796,2.66779964348233e-06,0.0844533233079207,0.0806883676498037,0.006551912519182856
1726,1766,systolic,fiq_score,-0.0195616891710297,-0.0428341077893488,3.51353432976816e-08,0.0844533233079207,0.144480744255713,-0.00967249828714772
1727,1767,systolic,FVC_zscore,0.0174230151554855,0.0546591512135544,9.07461071163856e-07,0.0844533233079207,0.0993553326749713,0.009935357569816979
1728,1768,systolic,glucose_fasting_adj,0.0094887078295435,0.0786020555738081,0.0074925090536897,0.0844533233079207,0.0765519660829798,0.012499858107901336
1729,1769,systolic,grip_strength_left,0.0009005440712931,0.0652401512133635,0.799664307176875,0.0844533233079207,0.0777317219074541,0.010469247595095005
1730,1770,systolic,grip_strength_right,0.005884120663545,0.0643119738512728,0.0972715598360272,0.0844533233079207,0.0889363507296239,0.011024526763662727
1731,1771,systolic,heel_bmd,0.0021129693865927,0.029486081122619,0.551539516704046,0.0844533233079207,0.0205936397919018,0.003089563977347274
1732,1772,systolic,heel_bmd_tscore,0.0035179691818921,0.0288894617199765,0.321489356791175,0.0844533233079207,0.0233702383606294,0.003106443741306238
1733,1773,systolic,heel_qui,0.0022874129392685,0.0306903357749911,0.51917722216205,0.0844533233079207,0.020146538643004,0.0032019475405259774
1734,1774,systolic,hip_circumference,0.0333765353881771,0.103533620982852,4.91188072688926e-21,0.0844533233079207,0.184916998528164,0.027196789554665653
1735,1775,systolic,LDL_fasting_statin_adj,0.0202343003527905,0.109310992515251,1.17448952559786e-08,0.0844533233079207,0.056548756069909,0.015164257136166528
1736,1776,systolic,lifetime_sexual_partners,-0.0144672215661512,-0.0355347200917275,4.55343597766245e-05,0.0844533233079207,0.135460719788282,-0.007717852665583241
1737,1777,systolic,logMAR_final_left,0.0070085718496745,0.0221115501726745,0.0482541618129337,0.0844533233079207,0.0133174806424065,0.0021585208156112163
1738,1778,systolic,logMAR_final_right,0.0054373064100255,0.0185348895669444,0.125446325625771,0.0844533233079207,0.0133903275547426,0.0018109700764395865
1739,1779,systolic,max_daily_cigarettes,0.0136135491432658,0.0393737921969891,0.0001246149523497,0.0844533233079207,0.0352861945649113,0.004693646499288778
1740,1780,systolic,met_physical_activity,0.0065248843681353,0.0228075000018036,0.0659374923238936,0.0844533233079207,0.12122095895355,0.004641495174544141
1741,1781,systolic,mothers_age,-0.0135420614654377,-0.0276694035240284,0.0001352937035793,0.0844533233079207,0.0223172264714958,-0.002946660392579393
1742,1782,systolic,neuroticism_score,-0.0013776129129005,-0.025800761352406,0.697847508312136,0.0844533233079207,0.0235691281769081,-0.0027798606145233943
1743,1783,systolic,number_full_brothers,0.0049308567280697,-0.0033142537266973,0.164657624712558,0.0844533233079207,0.0544998932668105,-0.0004584364436303186
1744,1784,systolic,number_full_sisters,-0.0015270136332389,0.0003534373942714,0.666957268728994,0.0844533233079207,0.0625986496830995,5.170295888324381e-05
1745,1785,systolic,PEF,-0.0178745316845137,-0.0166084588946218,4.70383997690719e-07,0.0844533233079207,0.0705027291672711,-0.0025577795740291194
1746,1786,systolic,pulse,0.0100668061501584,0.111148608677915,0.0045531775093971,0.0844533233079207,0.104738642037981,0.02060263744502213
1747,1787,systolic,pw_peak_to_peak_time,-0.006325919649267,-0.026798291947505,0.0746283112352057,0.0844533233079207,0.0236330158652517,-0.002888878412730516
1748,1788,systolic,pw_reflection_index,-0.0025808526610342,-0.0355791853221012,0.467035834311111,0.0844533233079207,0.0193385533562854,-0.003682388242196491
1749,1789,systolic,seated_height,-0.0109099333781252,-0.0221943082372108,0.0021069078395802,0.0844533233079207,0.202379914421159,-0.006257257815184708
1750,1790,systolic,self_reported_health,-0.0154750055387928,-0.0277133472268584,1.29069105090576e-05,0.0844533233079207,0.145583625029172,-0.006293890425688895
1751,1791,systolic,sleep_duration,0.0019775476897022,0.0024818943810974,0.577328397107747,0.0844533233079207,0.111951058960143,0.0004829222992875455
1752,1792,systolic,SRT_left,0.0026806071623566,-0.0047830512616751,0.449996732515178,0.0844533233079207,0.0566725140481844,-0.0006718176532229186
1753,1793,systolic,SRT_right,0.0019188972408352,-0.0004329052496833,0.588670333670593,0.0844533233079207,0.0610038214359683,-6.264962061396079e-05
1754,1794,systolic,standing_height,-0.0302890602752492,-0.0703719621342872,1.3458265604007601e-17,0.0844533233079207,0.225856910382594,-0.021337622590684356
1755,1796,systolic,triglycerides_fasting_adj,0.0211021469149124,0.0982610517000544,2.71271222643848e-09,0.0844533233079207,0.124193180792883,0.020107233440263623
1756,1797,systolic,triglycerides_fasting_statin_adj,0.0219629725102145,0.0955927633080441,5.984059669666e-10,0.0844533233079207,0.12865945489121,0.019982646453835847
1757,1798,systolic,waist_circumference,0.0437901988701391,0.13211303104447,4.7246220901149303e-35,0.0844533233079207,0.245509345826933,0.042066954938710086
1758,1799,systolic,waist_hip_ratio,0.037037655359145,0.109504462682098,1.53883458549529e-25,0.0844533233079207,0.156068312727502,0.02570790988352431
1759,1800,systolic,weight,0.0381888244855491,0.119371648251874,4.78091908310599e-27,0.0844533233079207,0.212968842804012,0.03443969012487241
1760,1801,triglycerides_fasting_adj,alcohol_intake_frequency,-0.0607519248503677,-0.0800953222676845,6.00693901980385e-66,0.124193180792883,0.466363501366422,-0.04452383064873157
1761,1802,triglycerides_fasting_adj,basal_metabolic_rate,0.052199156099426,0.193276766104695,4.11763735855915e-49,0.124193180792883,0.176563057442496,0.0550320759882368
1762,1803,triglycerides_fasting_adj,birth_weight,-0.0140181533467269,-0.0494312590406476,7.78634947983493e-05,0.124193180792883,0.0279088273957597,-0.007476098728707944
1763,1804,triglycerides_fasting_adj,bmi,0.0922785841558655,0.280819010930557,2.3262666539252e-150,0.124193180792883,0.243502436555575,0.09384324049131122
1764,1805,triglycerides_fasting_adj,body_fat_percentage,0.0859099720902233,0.26280214226877,1.94507414045291e-130,0.124193180792883,0.225298155965094,0.08426580150273517
1765,1806,triglycerides_fasting_adj,diastolic,0.022146903046,0.12998507078806,4.3003218337999e-10,0.124193180792883,0.0852549955010345,0.026518177913219153
1766,1807,triglycerides_fasting_adj,eduyears,-0.066829682826226,-0.0774423011363381,1.73317277705287e-79,0.124193180792883,0.453761283781514,-0.0422013767757031
1767,1808,triglycerides_fasting_adj,evening_chronotype,-0.0048168760364324,0.0265751840555947,0.174635668495446,0.124193180792883,-0.0938084568738614,0.0008165935867541763
1768,1809,triglycerides_fasting_adj,fathers_age,-0.021218406907411,-0.026499399411383,2.21918794396954e-09,0.124193180792883,0.0289430603641982,-0.004041467469540557
1769,1810,triglycerides_fasting_adj,FEV1_zscore,0.0387801248879152,0.0823681707600437,7.62397502180954e-28,0.124193180792883,0.0806883676498037,0.016603194365202596
1770,1811,triglycerides_fasting_adj,fiq_score,-0.0359633659671421,-0.0336000603739446,3.6083775620337e-24,0.124193180792883,0.144480744255713,-0.00886033808192755
1771,1812,triglycerides_fasting_adj,FVC_zscore,0.0393297504738495,0.110483427927867,1.35824755680072e-28,0.124193180792883,0.0993553326749713,0.024123077754857912
1772,1813,triglycerides_fasting_adj,glucose_fasting_adj,0.028802528977963,0.103451009116641,4.65545568724724e-16,0.124193180792883,0.0765519660829798,0.020366384276752702
1773,1814,triglycerides_fasting_adj,grip_strength_left,-0.0253478745257589,-0.0239683020378045,8.96195083633006e-13,0.124193180792883,0.0777317219074541,-0.004791643727281026
1774,1815,triglycerides_fasting_adj,grip_strength_right,-0.0244829587076449,-0.0212088470981618,5.14215941369225e-12,0.124193180792883,0.0889363507296239,-0.004469605171044611
1775,1816,triglycerides_fasting_adj,heel_bmd,0.0007835875849495,0.0081919720792079,0.82523092878739,0.124193180792883,0.0205936397919018,0.0011832148249954324
1776,1817,triglycerides_fasting_adj,heel_bmd_tscore,0.0009022468050608,0.0096091382695533,0.799293331736345,0.124193180792883,0.0233702383606294,0.0014139978692133226
1777,1818,triglycerides_fasting_adj,heel_qui,0.0004059859917377,0.0095576252503538,0.908912337973503,0.124193180792883,0.020146538643004,0.0013762447901517784
1778,1819,triglycerides_fasting_adj,hip_circumference,0.0660383563319008,0.186445819288249,1.2413390743496098e-77,0.124193180792883,0.184916998528164,0.05464751360443026
1779,1820,triglycerides_fasting_adj,LDL_fasting_statin_adj,0.016649772092858,0.285068146425572,2.69324017306525e-06,0.124193180792883,0.056548756069909,0.04744130979352422
1780,1821,triglycerides_fasting_adj,lifetime_sexual_partners,-0.0084393436781156,0.0126023477344675,0.0173894798610031,0.124193180792883,0.135460719788282,0.0032180589595793363
1781,1822,triglycerides_fasting_adj,logMAR_final_left,0.0106142262082461,0.0089138327867147,0.002777307041995,0.124193180792883,0.0133174806424065,0.0012238664870314925
1782,1823,triglycerides_fasting_adj,logMAR_final_right,0.0143162655158619,0.0112021144834824,5.46352634292608e-05,0.124193180792883,0.0133903275547426,0.0015387776756022387
1783,1824,triglycerides_fasting_adj,max_daily_cigarettes,0.0256745319805903,0.0737532850541792,4.5553993884775e-13,0.124193180792883,0.0352861945649113,0.01165092137790391
1784,1825,triglycerides_fasting_adj,met_physical_activity,-0.0063639854956153,-0.0542256496106063,0.0728822282867475,0.124193180792883,0.12122095895355,-0.013076298898337885
1785,1826,triglycerides_fasting_adj,mothers_age,-0.0109828222520199,-0.0235452051466232,0.0019663650154031,0.124193180792883,0.0223172264714958,-0.003438869505568057
1786,1827,triglycerides_fasting_adj,neuroticism_score,0.0219206566623284,0.0350085494125043,6.45280927023962e-10,0.124193180792883,0.0235691281769081,0.005152622098496688
1787,1828,triglycerides_fasting_adj,number_full_brothers,0.0192627491884834,0.0303187234785602,5.64724931719225e-08,0.124193180792883,0.0544998932668105,0.005377474255802254
1788,1829,triglycerides_fasting_adj,number_full_sisters,0.0118897802197662,0.0178073744652618,0.0008054781520669,0.124193180792883,0.0625986496830995,0.003300164181691838
1789,1830,triglycerides_fasting_adj,PEF,-0.0307377060993448,-0.041593434464096,4.44856674942714e-18,0.124193180792883,0.0705027291672711,-0.008015751558338197
1790,1831,triglycerides_fasting_adj,pulse,0.0666591055788198,0.185180843216328,4.51887184330835e-79,0.124193180792883,0.104738642037981,0.0405481889449475
1791,1832,triglycerides_fasting_adj,pw_peak_to_peak_time,-0.0213731929638614,-0.0982774230016649,1.69581028903515e-09,0.124193180792883,0.0236330158652517,-0.014351938202474275
1792,1833,triglycerides_fasting_adj,pw_reflection_index,-0.013117544162158,-0.0037428855324984,0.0002182027020382,0.124193180792883,0.0193385533562854,-0.0005360323575690642
1793,1834,triglycerides_fasting_adj,seated_height,-0.0161133385011082,-0.0134917319526002,5.58603299113883e-06,0.124193180792883,0.202379914421159,-0.004297922652655268
1794,1835,triglycerides_fasting_adj,self_reported_health,-0.0572084011298417,-0.137899193467648,1.15242496555764e-58,0.124193180792883,0.145583625029172,-0.035916459256128526
1795,1836,triglycerides_fasting_adj,sleep_duration,0.0008039625867937,0.0202577001336905,0.820758722474302,0.124193180792883,0.111951058960143,0.0047169636031838425
1796,1837,triglycerides_fasting_adj,SRT_left,0.0061673275174711,0.0046188679578152,0.0822034266379759,0.124193180792883,0.0566725140481844,0.0008296841861236998
1797,1838,triglycerides_fasting_adj,SRT_right,0.0080069885186222,0.0077049847519364,0.0240385680484748,0.124193180792883,0.0610038214359683,0.0014163727599204475
1798,1839,triglycerides_fasting_adj,standing_height,-0.0297655052656192,-0.0500743948666219,4.7793497625438604e-17,0.124193180792883,0.225856910382594,-0.017015983167677533
1799,1840,triglycerides_fasting_adj,systolic,0.0211021469149124,0.0982610517000544,2.71271222643848e-09,0.124193180792883,0.0844533233079207,0.020107135126965117
1800,1842,triglycerides_fasting_adj,triglycerides_fasting_statin_adj,0.125776231645606,0.979670482466378,1.42219322298071e-279,0.124193180792883,0.12865945489121,0.12640125959163345
1801,1843,triglycerides_fasting_adj,waist_circumference,0.0928251062871537,0.31250197748879,3.83854629330648e-152,0.124193180792883,0.245509345826933,0.10338781162870618
1802,1844,triglycerides_fasting_adj,waist_hip_ratio,0.0836667895569388,0.323524271859756,8.172470800084539e-124,0.124193180792883,0.156068312727502,0.08113801020825333
1803,1845,triglycerides_fasting_adj,weight,0.0741565898667167,0.244852280786591,1.6643561386301e-97,0.124193180792883,0.212968842804012,0.07639858507093011
1804,1846,triglycerides_fasting_statin_adj,alcohol_intake_frequency,-0.0635826286911623,-0.0835905716374629,4.37343694378578e-72,0.12865945489121,0.466363501366422,-0.04671024208821888
1805,1847,triglycerides_fasting_statin_adj,basal_metabolic_rate,0.0549004553672451,0.203549375683921,3.7438000908976604e-54,0.12865945489121,0.176563057442496,0.05857024529879052
1806,1848,triglycerides_fasting_statin_adj,birth_weight,-0.0148859576380484,-0.0544245970778282,2.72227025062156e-05,0.12865945489121,0.0279088273957597,-0.008467789552028522
1807,1849,triglycerides_fasting_statin_adj,bmi,0.0997489210822878,0.298503923301339,1.37060895732499e-175,0.12865945489121,0.243502436555575,0.10004356399116067
1808,1850,triglycerides_fasting_statin_adj,body_fat_percentage,0.0933766253843745,0.277629979270431,6.21022685185636e-154,0.12865945489121,0.225298155965094,0.08949161677948442
1809,1851,triglycerides_fasting_statin_adj,diastolic,0.0226140946625354,0.123051880783115,1.8359311957951501e-10,0.12865945489121,0.0852549955010345,0.02567226347259379
1810,1852,triglycerides_fasting_statin_adj,eduyears,-0.0729735876606847,-0.0841120093971223,1.7449750844060498e-94,0.12865945489121,0.453761283781514,-0.04607018491225345
1811,1853,triglycerides_fasting_statin_adj,evening_chronotype,-0.0052631773607202,0.0277095481212903,0.138011936082146,0.12865945489121,-0.0938084568738614,0.0009769597508467469
1812,1854,triglycerides_fasting_statin_adj,fathers_age,-0.0231827220398587,-0.0348115521569564,6.366126676222789e-11,0.12865945489121,0.0289430603641982,-0.005460647596410946
1813,1855,triglycerides_fasting_statin_adj,FEV1_zscore,0.0409291873643071,0.0911104650566506,7.86030656550166e-31,0.12865945489121,0.0806883676498037,0.01873265195571002
1814,1856,triglycerides_fasting_statin_adj,fiq_score,-0.0398194403588369,-0.0385473355210159,2.88168954052286e-29,0.12865945489121,0.144480744255713,-0.010324066640464605
1815,1857,triglycerides_fasting_statin_adj,FVC_zscore,0.041766169243794,0.12076411227845,4.87747253075473e-32,0.12865945489121,0.0993553326749713,0.026824434376001655
1816,1858,triglycerides_fasting_statin_adj,glucose_fasting_adj,0.0316519704733489,0.129469420271631,4.48671642339103e-19,0.12865945489121,0.0765519660829798,0.0258999472933588
1817,1859,triglycerides_fasting_statin_adj,grip_strength_left,-0.0277711964491754,-0.0295410698375706,4.90944612293583e-15,0.12865945489121,0.0777317219074541,-0.006032633725163775
1818,1860,triglycerides_fasting_statin_adj,grip_strength_right,-0.0269895507654809,-0.025779057029637,2.7692341906173702e-14,0.12865945489121,0.0889363507296239,-0.005543345492227025
1819,1861,triglycerides_fasting_statin_adj,heel_bmd,0.0008634989699933,0.0088336104941551,0.807740683755407,0.12865945489121,0.0205936397919018,0.0013151274086070567
1820,1862,triglycerides_fasting_statin_adj,heel_bmd_tscore,0.001016063361655,0.0099854763645244,0.774620507168305,0.12865945489121,0.0233702383606294,0.0015136975269061878
1821,1863,triglycerides_fasting_statin_adj,heel_qui,0.0007592869344975,0.0101037684385545,0.830567263230266,0.12865945489121,0.020146538643004,0.0014997702775360938
1822,1864,triglycerides_fasting_statin_adj,hip_circumference,0.0715481204440802,0.198436860867768,7.23964796611227e-91,0.12865945489121,0.184916998528164,0.058717166642158244
1823,1865,triglycerides_fasting_statin_adj,LDL_fasting_statin_adj,0.0159426729712606,0.295029690549578,7.00222027681246e-06,0.12865945489121,0.056548756069909,0.050046024665926586
1824,1866,triglycerides_fasting_statin_adj,lifetime_sexual_partners,-0.0089068301380226,0.0122310418484968,0.0120689012129749,0.12865945489121,0.135460719788282,0.00317512139687592
1825,1867,triglycerides_fasting_statin_adj,logMAR_final_left,0.0115777322383629,0.0100778841467783,0.0011025845738402,0.12865945489121,0.0133174806424065,0.0014285315697968274
1826,1868,triglycerides_fasting_statin_adj,logMAR_final_right,0.0156686334323412,0.0143605302626015,1.00499627072094e-05,0.12865945489121,0.0133903275547426,0.0020364080919773675
1827,1869,triglycerides_fasting_statin_adj,max_daily_cigarettes,0.0276111957298325,0.0817007398170902,7.0104910112175e-15,0.12865945489121,0.0352861945649113,0.01325014415113238
1828,1870,triglycerides_fasting_statin_adj,met_physical_activity,-0.0068175212929875,-0.0595955908837045,0.0546791176141498,0.12865945489121,0.12122095895355,-0.014616906443784813
1829,1871,triglycerides_fasting_statin_adj,mothers_age,-0.0116822578129848,-0.0293695379379876,0.0009933164789071,0.12865945489121,0.0223172264714958,-0.004418574591259653
1830,1872,triglycerides_fasting_statin_adj,neuroticism_score,0.0231164876276239,0.0402439681538247,7.211634064966189e-11,0.12865945489121,0.0235691281769081,0.006099297018841409
1831,1873,triglycerides_fasting_statin_adj,number_full_brothers,0.0207132913381039,0.0328300835444608,5.260623636211681e-09,0.12865945489121,0.0544998932668105,0.0059661578357236835
1832,1874,triglycerides_fasting_statin_adj,number_full_sisters,0.0145492940883487,0.0198061977722223,4.1212168522381e-05,0.12865945489121,0.0625986496830995,0.0037570914014440635
1833,1875,triglycerides_fasting_statin_adj,PEF,-0.0330122854014206,-0.0461553655399413,1.2934046109352301e-20,0.12865945489121,0.0705027291672711,-0.009092767840510331
1834,1876,triglycerides_fasting_statin_adj,pulse,0.0680202775006364,0.185872286051856,2.85813803436038e-82,0.12865945489121,0.104738642037981,0.04146790119952971
1835,1877,triglycerides_fasting_statin_adj,pw_peak_to_peak_time,-0.0225599474523101,-0.0976377559965151,2.02784075389794e-10,0.12865945489121,0.0236330158652517,-0.014689925763047553
1836,1878,triglycerides_fasting_statin_adj,pw_reflection_index,-0.0138953505576401,-0.0069116927158943,8.99519176333674e-05,0.12865945489121,0.0193385533562854,-0.001020538926263061
1837,1879,triglycerides_fasting_statin_adj,seated_height,-0.0189209658079522,-0.0152685343736936,9.65747380750256e-08,0.12865945489121,0.202379914421159,-0.004925892353663957
1838,1880,triglycerides_fasting_statin_adj,self_reported_health,-0.0618296796886486,-0.159494094582081,2.98071652330493e-68,0.12865945489121,0.145583625029172,-0.04196112070670912
1839,1881,triglycerides_fasting_statin_adj,sleep_duration,0.0012242700329617,0.0217995521048327,0.730081125683009,0.12865945489121,0.111951058960143,0.005169171018039012
1840,1882,triglycerides_fasting_statin_adj,SRT_left,0.006670590326457,0.0054483378540111,0.0601253116777752,0.12865945489121,0.0566725140481844,0.0010025992281760341
1841,1883,triglycerides_fasting_statin_adj,SRT_right,0.0081997202647345,0.0084476888774957,0.0208420789273038,0.12865945489121,0.0610038214359683,0.0015899197093849399
1842,1884,triglycerides_fasting_statin_adj,standing_height,-0.0343584584218616,-0.0561280219299468,3.37916257599976e-22,0.12865945489121,0.225856910382594,-0.019287030805008196
1843,1885,triglycerides_fasting_statin_adj,systolic,0.0219629725102145,0.0955927633080441,5.984059669666e-10,0.12865945489121,0.0844533233079207,0.019982663948571306
1844,1886,triglycerides_fasting_statin_adj,triglycerides_fasting_adj,0.125776231645606,0.979670482466378,1.42219322298071e-279,0.12865945489121,0.124193180792883,0.12640053522603628
1845,1888,triglycerides_fasting_statin_adj,waist_circumference,0.0996241124480147,0.328981456020949,3.72082203935863e-175,0.12865945489121,0.245509345826933,0.10913435478406266
1846,1889,triglycerides_fasting_statin_adj,waist_hip_ratio,0.0889648252653325,0.338697976111535,7.50482560392296e-140,0.12865945489121,0.156068312727502,0.0855306593610911
1847,1890,triglycerides_fasting_statin_adj,weight,0.0791871517295782,0.259076877335021,5.397889486836021e-111,0.12865945489121,0.212968842804012,0.08135502071862735
1848,1891,waist_circumference,alcohol_intake_frequency,-0.0817428908389581,-0.0985400193938056,3.3528565128871202e-118,0.245509345826933,0.466363501366422,-0.06261567285372376
1849,1892,waist_circumference,basal_metabolic_rate,0.171671927382873,0.729209539763085,0.0,0.245509345826933,0.176563057442496,0.20052259282406787
1850,1893,waist_circumference,birth_weight,-0.0038968868738941,0.04101362687822,0.272123100930003,0.245509345826933,0.0279088273957597,0.011120356931105125
1851,1894,waist_circumference,bmi,0.23310878426072,0.869291622047952,0.0,0.245509345826933,0.243502436555575,0.24195502538772318
1852,1895,waist_circumference,body_fat_percentage,0.213945085920031,0.785149685200587,0.0,0.245509345826933,0.225298155965094,0.2282256910737881
1853,1896,waist_circumference,diastolic,0.0666613040872941,0.230230810441593,4.27270901189789e-79,0.245509345826933,0.0852549955010345,0.07124544008803432
1854,1897,waist_circumference,eduyears,-0.112818557897532,-0.121005673908033,1.14297701908419e-224,0.245509345826933,0.453761283781514,-0.07552627784850803
1855,1898,waist_circumference,evening_chronotype,-0.0038300907242363,0.0361877968858497,0.280426482392621,0.245509345826933,-0.0938084568738614,0.005613717528260413
1856,1899,waist_circumference,fathers_age,-0.0295619145631831,-0.0484356440985581,7.78633704462066e-17,0.245509345826933,0.0289430603641982,-0.013171081990923221
1857,1900,waist_circumference,FEV1_zscore,0.0721759408157676,0.172976178928383,1.8816179132345e-92,0.245509345826933,0.0806883676498037,0.0539013574687942
1858,1901,waist_circumference,fiq_score,-0.0632165091462422,-0.0465592973848362,2.84348956879749e-71,0.245509345826933,0.144480744255713,-0.017508485401181037
1859,1902,waist_circumference,FVC_zscore,0.0819310879380375,0.235776405431011,9.62198448981697e-119,0.245509345826933,0.0993553326749713,0.07568993444415693
1860,1903,waist_circumference,glucose_fasting_adj,0.0581517094025453,0.157856589533436,1.44657941488194e-60,0.245509345826933,0.0765519660829798,0.04882108764085077
1861,1904,waist_circumference,grip_strength_left,-0.0368809852460499,-0.0202785695531567,2.46645008899093e-25,0.245509345826933,0.0777317219074541,-0.006429753544156772
1862,1905,waist_circumference,grip_strength_right,-0.0364064271464363,-0.0128719347478069,9.9668219870035e-25,0.245509345826933,0.0889363507296239,-0.004212332223274344
1863,1906,waist_circumference,heel_bmd,-0.0033952000854788,0.0359495814213831,0.33866708713239,0.245509345826933,0.0205936397919018,0.009506810521969514
1864,1907,waist_circumference,heel_bmd_tscore,-0.0036664263284655,0.0372080481930245,0.301492821930617,0.245509345826933,0.0233702383606294,0.009934722030874248
1865,1908,waist_circumference,heel_qui,-0.0036498924760169,0.0369744249740053,0.303678034843111,0.245509345826933,0.020146538643004,0.00976178765138676
1866,1909,waist_circumference,hip_circumference,0.205303459173155,0.821563728798041,0.0,0.245509345826933,0.184916998528164,0.21101245051722142
1867,1910,waist_circumference,LDL_fasting_statin_adj,0.0178597945117823,0.0980226858971445,4.79364631149099e-07,0.245509345826933,0.056548756069909,0.0289523782475892
1868,1911,waist_circumference,lifetime_sexual_partners,-0.0042789780209149,0.0228263141540758,0.227849594770405,0.245509345826933,0.135460719788282,0.008414694590423344
1869,1912,waist_circumference,logMAR_final_left,0.0186501822003948,0.0180415205263322,1.46547585026756e-07,0.245509345826933,0.0133174806424065,0.004653008266819553
1870,1913,waist_circumference,logMAR_final_right,0.0210396176391376,0.0185313982321442,3.0200338553212503e-09,0.245509345826933,0.0133903275547426,0.004780530812878733
1871,1914,waist_circumference,max_daily_cigarettes,0.0637298993240214,0.187695723895752,2.0589402793507499e-72,0.245509345826933,0.0352861945649113,0.0506127776625114
1872,1915,waist_circumference,met_physical_activity,-0.0209387788517466,-0.118718982810141,3.5847571771219303e-09,0.245509345826933,0.12122095895355,-0.041778020996891846
1873,1916,waist_circumference,mothers_age,-0.0277974000803386,-0.0475127920358146,4.62898694378527e-15,0.245509345826933,0.0223172264714958,-0.012629504673298621
1874,1917,waist_circumference,neuroticism_score,0.0340843307955571,0.0430428400634436,7.19163396788354e-22,0.245509345826933,0.0235691281769081,0.01149561669639275
