,Trait1,Trait2,r.xmate.ivw,se.xmate.ivw,p.xmate.ivw,r.wmate.ivw,se.wmate.ivw,p.wmate.ivw,r.female:female,r.female:male,r.male:female,r.male:male,se.female:female,se.female:male,se.male:female,se.male:male,p.female:female,p.female:male,p.male:female,p.male:male
1650,SRT_left,PEF,-0.0130161178863889,0.00354819761408464,0.000244097397835276,-0.0492063677435741,0.00354418732718639,7.95508570619646e-44,-0.0528665510542286,-0.0104734170292243,-0.0155584821193953,-0.0455435392988138,0.00501133279940611,0.0050180752853309,0.00501774310679811,0.00501314326245558,5.5337893465473e-26,0.0368819969374484,1,1.08520603580456e-19
1651,SRT_left,pulse,0.011965413471494,0.00354825075067947,0.000745701014856381,0.0278973941070076,0.00354712264519569,3.69700988830813e-15,0.0260683365575532,0.0136285983678054,0.0103020961519074,0.0297260781257266,0.00501664511016133,0.00501788445791893,0.00501808421666801,0.0050161328335471,2.04222264788783e-07,0.0066103546769643,1,3.12777182976775e-09
1652,SRT_left,pw_peak_to_peak_time,-0.00496376544913822,0.00354841206601209,0.16185211714487,-0.0149267499167778,0.00354790359926421,2.58551112476822e-05,-0.0258211958102155,0.00054862091369786,-0.0104755485575474,-0.00402521211119948,0.00501667729870524,0.00501834977527337,0.00501807517328177,0.00501830987584059,2.65843326786176e-07,0.912946878928172,1,0.422496946149699
1653,SRT_left,pw_reflection_index,-0.00404551499004655,0.00354840268004201,0.254246861374459,-0.00648128120649471,0.00354801526302272,0.0677397272134114,0.00890493421456762,-0.0106743217335383,0.00258400286728503,-0.0218613628674612,0.00501815155434039,0.00501806462405156,0.00501833377652841,0.00501715120418357,0.0759807562276478,0.033411358245412,1,1.31991176026804e-05
1654,SRT_left,seated_height,0.0360381586814074,0.00354583994589855,2.88516823716396e-24,0.0396150305998847,0.00354458474648548,5.33175091686906e-29,0.0648938413332937,0.0216916096044802,0.0503550666552194,0.0142344589209966,0.00500777271681565,0.00501716975956687,0.00501198414528454,0.00501784209609875,2.51178994850522e-38,1.53964026264119e-05,3.0137693856296e-20,0.00455956354067049
1655,SRT_left,self_reported_health,-0.00404581964070401,0.00354847722220586,0.254221074826586,-0.00859913353460806,0.00354837619029067,0.0153760017007018,-0.007460492774496,-0.0054353833393113,-0.00265622469285621,-0.00973772969802473,0.00501821087048721,0.00501827640040123,0.00501833282690568,0.00501811259637791,1,0.278762818160235,1,1
1656,SRT_left,sleep_duration,0.00172595864844314,0.00354846136476155,0.626686179437222,0.00696544632082533,0.00354841811790311,0.0496493977793955,0.0052064984592875,-0.00319937388504588,0.00665112371175346,0.00872430798116203,0.00501828251225118,0.0050183248465305,0.00501823952976282,0.00501815954462671,1,0.523777999401965,1,1
1657,SRT_left,SRT_left,0.0566725140481844,0.00354280660223293,1.35158104255833e-57,NA,0,NA,1,0.0566725140481844,0.0566725140481844,1,0,0.00501028514574276,0.00501028514574276,0,0,1.28163159396514e-29,3.94870694100661e-26,0
1658,SRT_left,SRT_right,0.0601626913977529,0.0035420756765069,1.05780442643669e-64,0.488311225489012,0.0030966197711942,0,0.482999616350288,0.0582962663244698,0.0620282754905432,0.4935514479755,0.00439417091758197,0.00500981595484264,0.00500868715726778,0.00436454277220284,0,3.02472159884056e-31,1.17588670317393e-31,0
1659,SRT_left,standing_height,-0.0176863730990767,0.00354795332832866,6.19775531725926e-07,-0.0369347145803328,0.00354606907049812,2.10293166846264e-25,-0.040239728049676,-0.0168245268801791,-0.018548166756517,-0.0336280843653178,0.00501428593824653,0.00501764022127229,0.00501748721340544,0.00501551223187312,1.04278760239133e-15,0.000799935339707366,0.390616301655544,2.04355711933532e-11
1660,SRT_left,systolic,0.00268060716235666,0.00354849683777429,0.449996732515178,-0.00478305126167517,0.0035484679964011,0.177684089274243,-0.00399451950589963,0.00243907547482417,0.00292213822436603,-0.00557157112129838,0.00501831049347016,0.00501833560316771,0.00501832910487547,0.00501827263905863,0.426043239096871,0.626946625199211,1,0.266895123357465
1661,SRT_left,triglycerides_fasting_adj,0.00616732751747111,0.00354843426248951,0.0822034266379759,0.00461886795781528,0.00354843595893526,0.193031597531043,0.000121796189871204,0.00405158985722004,0.00828295475141618,0.00911556611482679,0.00501835049327543,0.00501830934126188,0.00501817837970549,0.00501814202989666,0.980637233690439,0.419463065834292,1,0.0692978506240449
1662,SRT_left,triglycerides_fasting_statin_adj,0.00667059032645707,0.00354842498825295,0.0601253116777752,0.00544833785401116,0.0035484230415557,0.124679438670216,0.00107185003388411,0.00486991827306424,0.0084711758650197,0.00982440828742138,0.00501834764779913,0.00501829102228298,0.00501817046679097,0.00501810834157031,0.830870822793981,0.331836313335979,1,0.0502615130698283
1663,SRT_left,waist_circumference,0.0142687110249841,0.00354801793546206,5.78040132973678e-05,0.00113536141368497,0.00354850502813615,0.749002553052117,-2.16773762807871e-05,0.00569070830093401,0.0228425155697997,0.00229239412387364,0.00501835052931823,0.00501826927230376,0.00501704112090038,0.00501833734458627,0.996553472885527,0.256802150815421,0.010970068796938,0.647814779939942
1664,SRT_left,waist_hip_ratio,0.00864804962634693,0.00354829372212978,0.0147997810589595,0.00572893443351191,0.00354844789065446,0.10642113539858,0.00714680975118966,0.00179662129895541,0.0154978544638803,0.00431101304379649,0.0050182223679927,0.00501834243125419,0.00501774783182586,0.00501830389767621,1,0.720337058175683,1,1
1665,SRT_left,weight,0.00780031293998457,0.00354826918224591,0.0279246678793805,-0.0163079447118359,0.003548035501923,4.29995927906998e-06,-0.0174453407540637,-0.000844059768928545,0.0164423547907324,-0.015170464252624,0.00501758683020227,0.00501834874286797,0.00501767212652233,0.00501777302818134,0.000507905012803094,0.866430950080378,1,0.0025015569577298
1666,SRT_right,alcohol_intake_frequency,-0.023464163366325,0.00354752931595989,3.73498819361569e-11,-0.0441926213172764,0.00354504250113399,1.14378098109316e-35,-0.0446659015458514,-0.022081195944841,-0.0248469512024579,-0.0437193014123444,0.00501334211930277,0.00501712695962769,0.00501680119932969,0.00501355225588852,1.51856624556119e-15,1.07952373584248e-05,0.00159215399259438,8.09569487083478e-15
1667,SRT_right,basal_metabolic_rate,0.00340743828382448,0.00354838391245124,0.336914854657544,-0.0218182509970005,0.00354766493291157,7.74675724703725e-10,-0.0219822275806952,-0.00429223401138956,0.0111063026630566,-0.0216542720655302,0.00501713790450897,0.00501830430306396,0.00501804101428662,0.00501717382144182,1.18205936974311e-05,0.392381608159614,1,1.59244477781925e-05
1668,SRT_right,birth_weight,-0.00230182529466744,0.00354849761616169,0.51654781025995,-0.00706071624851099,0.00354814193915207,0.046593612106475,-0.0196046649763205,-0.00107426724701624,-0.00352936946795212,0.00548767760917611,0.00501738605414597,0.00501834763478247,0.00501831927498666,0.00501827496710507,0.175816967368346,0.830495190113199,1,1
1669,SRT_right,bmi,0.0134592242196826,0.00354817226899783,0.00014866810448752,-0.00409927228328178,0.00354846349916695,0.247998468339952,-0.00106110431164189,0.0104562007959218,0.0164617621291702,-0.00713728890856383,0.0050183477053098,0.00501807618950949,0.00501767052399295,0.00501822270924085,0.832541164672497,0.0371931999388809,1,0.154954507880127
1670,SRT_right,body_fat_percentage,0.00878141548020686,0.00354837195858477,0.0133320845819099,-0.013040253212047,0.00354819396015455,0.000237681326715635,-0.0158498208087324,0.00806498376360353,0.00949782916677961,-0.0102302737463898,0.00501772014387377,0.00501818732113994,0.00501812417580591,0.00501808791710413,0.00158555510019918,0.108029242925974,1,0.0414886191366932
1671,SRT_right,diastolic,-0.000540415990389928,0.00354849480844821,0.878954718743479,-0.00461654451593421,0.00354844457706809,0.193256706719899,-0.000693877489850001,0.00230488724508541,-0.00338570172581737,-0.00853892741598753,0.00501834932241466,0.00501833720047294,0.0050183217677986,0.00501816757496005,0.890029258388055,0.646026274196476,1,0.0888377024789531
1672,SRT_right,eduyears,-0.0293356389876637,0.00354694901870538,1.33210129598298e-16,-0.0401639687302028,0.00354551589629007,9.52453738804093e-30,-0.0315850260858745,-0.0249931234580653,-0.0336759410016584,-0.0487310854735943,0.00501584671782792,0.0050167829137167,0.00501550414537933,0.00501238840339729,3.06535331844696e-10,6.32261607712082e-07,4.81041415487209e-08,2.56975507031054e-22
1673,SRT_right,evening_chronotype,-0.00263070677119565,0.00354849489270111,0.458476113712027,-0.0135784820178825,0.00354817603058265,0.000129772077877878,-0.0116620466792063,-0.00382218823305397,-0.0014392103705671,-0.0154947178611853,0.00501800926269501,0.00501831387351363,0.00501834533317343,0.00501774807577555,1,0.446274700524794,1,1
1674,SRT_right,fathers_age,-0.00697929349890204,0.00354840910690711,0.0491970924450011,-0.000794944018379843,0.00354847756023365,0.822738654495238,0.00338565009636821,-0.00415442323833025,-0.00980394099193509,-0.00497548256068887,0.00501832176867582,0.00501830722387131,0.00501810934965299,0.0050182884144085,0.499897107540066,0.407758442777137,1,0.321462161489055
1675,SRT_right,FEV1_zscore,0.00693501190035143,0.00354837304204851,0.0506515453935024,0.0129283077776278,0.0035481763038573,0.000268800299254052,0.00837229456750722,0.00155673992988719,0.0123124815718017,0.0174832476587121,0.00501817464598116,0.00501834444965991,0.00501797013212925,0.00501758350746047,0.0952453399069847,0.756403000860271,1,0.000493780719943037
1676,SRT_right,fiq_score,-0.0248273647351872,0.00354739384101446,2.58234342025209e-12,-0.0970442786292841,0.0035317367833161,3.23652295992627e-166,-0.0933592787585836,-0.0213032995680382,-0.0283501962613023,-0.10072396498816,0.00499643280898374,0.00501721166082209,0.00501633341657091,0.00499282925634379,1.40768094317148e-77,2.18072419153817e-05,3.69440512720271e-05,4.71753012335077e-90
1677,SRT_right,FVC_zscore,0.000408642413068253,0.0035484596658167,0.908317901454313,0.000424529596963356,0.00354844852227172,0.904769846453739,-0.0054316856612675,-0.00488548675326748,0.00570272576767953,0.00628068662035321,0.00501827650122871,0.00501829064119286,0.00501826892874137,0.00501825155002321,0.279089970760684,0.330292892051339,1,0.210734434930791
1678,SRT_right,glucose_fasting_adj,-0.00786290143172617,0.00354839999331487,0.0266983151278585,-0.0098623840827336,0.00354833711047344,0.00544529962035462,-0.00986737477925355,-0.00783121783057121,-0.00789458500130649,-0.00985739338523097,0.00501810621848724,0.00501819664550572,0.00501819414503619,0.00501810671251941,0.0492646523066817,0.118634590053125,1,0.0494947379134424
1679,SRT_right,grip_strength_left,0.00252362162292398,0.00354848164270298,0.476970526928088,-0.0131384623731149,0.00354819575450055,0.000213184849542026,-0.0152150299378565,0.00559594693347618,-0.000548798973994195,-0.0110616681263021,0.00501776962998852,0.00501827195600701,0.00501834977478306,0.00501804349716044,0.00242910978882438,0.264808183324484,1,0.0275034377204784
1680,SRT_right,grip_strength_right,0.00240494671443196,0.00354846642924274,0.497934937653098,-0.0166177203025264,0.00354801897678009,2.81795069884925e-06,-0.0172555012760806,0.00671749565807791,-0.00190778114389369,-0.0159799122823682,0.00501760336210812,0.00501823730331864,0.00501834139802221,0.00501770975262277,0.000584482183782998,0.180703189552584,1,0.00145014824365098
1681,SRT_right,heel_bmd,0.000444468296927146,0.00354850556965999,0.900321624625965,-0.0109497923150769,0.00354829612328361,0.00202916806120464,-0.0116342588933894,0.00190220904497786,-0.00101327622912098,-0.0102653052140284,0.00501801088712672,0.0050183414512912,0.00501834795425435,0.00501808611544625,0.0204272080318481,0.704651767425988,1,0.0407962676474853
1682,SRT_right,heel_bmd_tscore,0.00244152032930291,0.00354849652263004,0.491425324237951,0.00333857861973109,0.00354828786602962,0.346756892425635,0.0140089942850823,0.00365006216911854,0.00123296422517633,-0.00733335759856253,0.00501785807586921,0.00501831710075974,0.00501834671604567,0.00501821558992027,0.00524363248418511,0.467017178898562,1,0.14392797020957
1683,SRT_right,heel_qui,0.000481780535239711,0.00354850710180154,0.892003168984471,-0.0114389650287373,0.00354827639241897,0.00126497783274529,-0.012236752278663,0.00158944046243253,-0.000625881756362217,-0.0106411486519752,0.00501797479727873,0.00501834419151119,0.00501834954758308,0.00501806639838975,0.0147492891001899,0.751453126118738,1,0.0339643949305529
1684,SRT_right,hip_circumference,0.0133207037963895,0.00354818511469931,0.000173874998546196,-0.00463469283006619,0.00354847148521186,0.191515273643461,-0.00440524921085015,0.0109781486480052,0.0156629665380992,-0.00486413547330346,0.00501830183665233,0.00501804811621532,0.00501773492048214,0.00501829116352634,0.380037690048036,0.0286948774905736,1,0.332410791350153
1685,SRT_right,LDL_fasting_statin_adj,0.000111492031837941,0.003548509498642,0.974935071512037,-0.00615737868396709,0.00354836805436375,0.0826928905692695,0.000317209266364791,0.000420839561290723,-0.000197855540292161,-0.0126309343266677,0.00501835027801978,0.00501835008610746,0.00501835043227109,0.00501795019944809,0.949599703906654,0.933168051045276,1,0.0118347426649495
1686,SRT_right,lifetime_sexual_partners,-0.00665848913104957,0.00354842116168634,0.0605914170909383,-0.0137228423389115,0.00354806745198342,0.000109869014320746,-0.0215263708694132,-0.00430040176822176,-0.00901642839729641,-0.00591596933665303,0.0050171876824862,0.005018304126962,0.00501814654048654,0.00501826271187365,0.0359309729678437,0.391481429137362,1,1
1687,SRT_right,logMAR_final_left,0.0120749220769045,0.00354823103924164,0.000666302185592373,0.0589764424327718,0.0035423200569506,3.07184943134227e-62,0.0616808854102396,0.00872164613906581,0.0154276549257346,0.0562702669189048,0.00500879519679496,0.00501815966115316,0.00501775327978749,0.0050103993220598,8.75911504409647e-35,0.0822155936791666,1,3.18999597385538e-29
1688,SRT_right,logMAR_final_right,0.0118342868895476,0.00354826059066685,0.000852269984257874,0.0552252000773383,0.00354303493575841,8.92601530175038e-55,0.0610060586353909,0.0112498204929502,0.0124187371139177,0.049436927553593,0.00500900332950939,0.00501803296308903,0.00501796353794142,0.0050122143300171,4.61050863370263e-34,0.0249747211772618,1,6.38066839944811e-23
1689,SRT_right,max_daily_cigarettes,0.00251168677198937,0.00354847674515071,0.479056351197858,0.0144882254480058,0.00354795298148468,4.43538467237764e-05,0.0246752759532055,-0.000989787483377613,0.0060130378560684,0.0042951566311899,0.0050168225382298,0.00501834807230974,0.00501825980636997,0.00501830424008891,0.00190431920820686,0.843645649749683,1,1
1690,SRT_right,met_physical_activity,-0.00865050216269313,0.0035483670891178,0.0147735736916197,0.00356240651261051,0.00354845567076139,0.315411620107527,-0.000651442480653601,-0.0062967417038814,-0.0110040709221913,0.00777600249853053,0.00501834946566016,0.00501825104333126,0.00501804668632781,0.00501819880787305,1,0.209570313893736,1,1
1691,SRT_right,mothers_age,-0.00438031224673128,0.00354847559343219,0.217046124841778,-0.0139521750904988,0.00354816232163635,8.41629871860155e-05,-0.0128984940238358,-0.00420581951122012,-0.00455480444875186,-0.0150057941875485,0.00501793305876316,0.00501830614570612,0.00501829847426612,0.00501778549801001,0.0101593939679275,0.401982146828453,1,0.00278672492194355
1692,SRT_right,neuroticism_score,0.00295215347558487,0.00354849422689528,0.405439759950883,0.0177393566585105,0.00354794789670458,5.73624065592328e-07,0.0163512590657476,0.00293449966833292,0.00296980727915656,0.0191273175001439,0.00501767962333506,0.00501832892321918,0.00501832840013674,0.00501743245402219,1,0.558714885625387,1,0.253430080093631
1693,SRT_right,number_full_brothers,0.0109045831101628,0.00354829870604119,0.0021178619782928,0.0414633097583216,0.00354545274974669,1.35529044115281e-31,0.0431937389164338,0.0109350587515607,0.0108741074282487,0.0397323829748993,0.0050136669789651,0.00501805048561577,0.0050180538212546,0.00501438782564934,7.23482838115946e-18,0.0293267685635137,1,2.36564275068505e-15
1694,SRT_right,number_full_sisters,0.00727941627832295,0.00354839550780956,0.0402214903682052,0.0331408810119672,0.00354655089787541,9.22911682487744e-21,0.0308197697476285,0.00390814591834294,0.0106503557212424,0.0354612775214452,0.00501596660354544,0.00501831220620031,0.00501806590648234,0.00501519424450113,8.10616022768635e-10,0.436115753630518,1,1.56617521042867e-12
1695,SRT_right,PEF,-0.0151440584050973,0.00354808759268921,1.97029000968461e-05,-0.0562205634622698,0.00354289642149135,1.04661099675833e-56,-0.0555282942100038,-0.0122206516378551,-0.0180669474466134,-0.0569127246179163,0.0050106077878336,0.00501797578541534,0.00501753143223491,0.00501021657378829,1.68637886086844e-28,0.0148807428444366,0.560687211718526,7.41196945763722e-30
1696,SRT_right,pulse,0.0134542569909806,0.00354816519260297,0.000149504308736588,0.0193972535871263,0.00354779772166116,4.56667037985028e-08,0.0243946791287828,0.0170785923027916,0.00982921449244742,0.0143978888840246,0.00501685709715033,0.00501761860510821,0.00501810810454383,0.00501783035350187,1.16330217310868e-06,0.000665393667244144,1,0.00411539206360192
1697,SRT_right,pw_peak_to_peak_time,-0.00553398925620844,0.00354838955899212,0.118859707778631,-0.0142086561009732,0.00354766727678479,6.19990950101162e-05,-0.0307192678813744,0.000555916705816991,-0.0116230743789541,0.0023174622656433,0.00501598212961435,0.00501834975505324,0.00501801153986249,0.00501833705462387,9.19486709461917e-10,0.911793906253553,1,0.64422810768246
1698,SRT_right,pw_reflection_index,-0.00511474299202516,0.00354837647270056,0.149462707423789,-0.00447041572309623,0.00354791474240954,0.207664975139415,0.0132893748989495,-0.0121086538220141,0.0018801687046859,-0.02222456974161,0.00501790737179663,0.00501798262299498,0.0050183416604687,0.00501711101671666,0.0080908177336919,0.0158240546421732,1,9.45923057273325e-06
1699,SRT_right,seated_height,0.0361353823824225,0.00354581443897471,2.1752305307587e-24,0.0444265562699876,0.00354382234978075,4.7231939549928e-36,0.0701820717981514,0.0215341495892058,0.0507058308218501,0.0185524621811871,0.00500597627327857,0.00501718684182872,0.00501189508490691,0.00501748681346704,1.50977756873951e-44,1.77428827901567e-05,1.48607755096081e-20,0.000217974092589621
1700,SRT_right,self_reported_health,-0.00398494607244117,0.00354848054197896,0.26143720435408,-0.0119642776379033,0.00354822759540291,0.000746508599976698,-0.0159442621108208,-0.00472570354302166,-0.00324417985511887,-0.00798353485415745,0.00501771260868476,0.00501829449459498,0.00501832412210356,0.0050181906010747,1,0.346354472201656,1,1
1701,SRT_right,sleep_duration,0.000441747545430178,0.00354849223039334,0.900928266396583,0.00706388054645852,0.00354840809843197,0.0465118778010935,0.00435088705138028,-0.00266400370640816,0.00354748175368211,0.00977666607855984,0.00501830303103741,0.00501833272306027,0.0050183189533637,0.00501811068976575,1,0.595522689596673,1,1
1702,SRT_right,SRT_left,0.0601626913977529,0.0035420756765069,1.05780442643669e-64,0.488311225489012,0.0030966197711942,0,0.482999616350288,0.0620282754905432,0.0582962663244698,0.4935514479755,0.00439417091758197,0.00500868715726778,0.00500981595484264,0.00436454277220284,0,3.69892011064464e-35,9.44318083158023e-28,0
1703,SRT_right,SRT_right,0.0610038214359683,0.00354190070648717,1.77047001379514e-66,NA,0,NA,1,0.0610038214359683,0.0610038214359683,1,0,0.005009004015693,0.005009004015693,0,0,4.63582407032528e-34,1.46445682381575e-30,0
1704,SRT_right,standing_height,-0.016915450131244,0.00354797908239049,1.86406074493119e-06,-0.0397074192415728,0.00354539437916574,4.0903084713421e-29,-0.0530495939825877,-0.0205073487347063,-0.0133226781222167,-0.0263368708516672,0.00501128408516091,0.00501729518247811,0.00501790514780015,0.00501660978742481,3.74896519035659e-26,4.3722069948701e-05,1,1.52935045645442e-07
1705,SRT_right,systolic,0.00191889724083522,0.00354849365700834,0.588670333670593,-0.000432905249683362,0.00354850798262834,0.902901858103603,0.000447532872228323,0.00423286711017881,-0.000395113727777247,-0.00131334202929501,0.00501835002794544,0.00501830557299127,0.00501835013877776,0.00501834620250112,0.928939876937206,0.398962150398573,1,0.793547825086393
1706,SRT_right,triglycerides_fasting_adj,0.00800698851862229,0.00354839131257576,0.0240385680484748,0.00770498475193647,0.00354840434028281,0.0299013838144164,0.00780236238264836,0.00639238441581364,0.00962150912545343,0.00760760682895928,0.0050181977774643,0.00501824799807857,0.00501811824214078,0.00501820530816718,0.119998427854523,0.202731863386286,1,0.129526930565742
1707,SRT_right,triglycerides_fasting_statin_adj,0.00819972026473456,0.00354838282684309,0.0208420789273038,0.00844768887749575,0.00354838223631178,0.0172790472582048,0.0091336749898126,0.00613426866487795,0.0102650319422706,0.00776168686253237,0.00501814120064689,0.00501825611122057,0.00501808612952437,0.00501819936601053,0.0687465634059712,0.221567240616003,1,0.121941750265538
1708,SRT_right,waist_circumference,0.0132370307799489,0.00354814422385856,0.000190955086723456,0.00135706417513419,0.00354850200777917,0.70214023625351,0.00293454762452486,0.00769062601039096,0.0187818069702582,-0.000220432782330701,0.00501832892251296,0.00501820212130401,0.00501746532510995,0.00501835040857495,0.55870845915447,0.12539570124234,0.333032125081807,0.964964131797334
1709,SRT_right,waist_hip_ratio,0.00646829674037623,0.00354839033411238,0.0683212701911858,0.00564686194414959,0.00354842839696368,0.111526366815905,0.0093791069954599,0.0014250247378231,0.0115109107440257,0.00191430222534951,0.00501812979939632,0.0050183454351238,0.00501801805108566,0.00501834133548312,1,0.776440168431796,1,1
1710,SRT_right,weight,0.00636535371186529,0.0035483746667139,0.0728325328823726,-0.0213882142886587,0.00354769517262925,1.65219103797699e-09,-0.0226401950941094,0.000399793596224998,0.0123300078421697,-0.0201360993073332,0.00501706421651415,0.00501835012944347,0.00501796904835694,0.00501733305088517,6.42097159504843e-06,0.936503031225821,1,5.99836456516493e-05
1711,standing_height,alcohol_intake_frequency,0.0536888826874445,0.00354323044903085,7.29123557624008e-52,0.0537701123902229,0.0035433358511587,5.1779780515571e-52,0.0585334157164662,0.044152291167408,0.0632059283906639,0.0490019100190491,0.00500974631649651,0.00501345669576501,0.00500831637033082,0.00501232190986747,5.41238586008626e-28,1.3391492047096e-18,6.12339551294699e-33,4.45079347141681e-19
1712,standing_height,basal_metabolic_rate,0.088902132264848,0.00353313871489525,1.03485632935367e-139,0.496978030084846,0.00306611788626856,0,0.408035947565409,0.115990867061799,0.0615479944899174,0.569123364495285,0.00458158271876486,0.00498447806965104,0.00500883636526639,0.0041263495064597,0,5.54604688815323e-119,3.85885028793021e-31,0
1713,standing_height,birth_weight,0.0534802071641744,0.00354336332446145,1.79892577358749e-51,0.231345391269908,0.00345207527101263,0,0.240935511384937,0.0472839268630507,0.0596682619049156,0.221664508724145,0.00487051557995128,0.00501273745322528,0.00500940914448623,0.0048935089740265,0,4.20306120388996e-21,3.68963285605583e-29,0
1714,standing_height,bmi,-0.0550261593597646,0.00354272889109247,2.1024650193438e-54,-0.105787527608275,0.00352768077575208,1.413811406089e-197,-0.128351034184537,-0.039913801990939,-0.0700882749246781,-0.0830041433499663,0.00497684274775342,0.00501435154095849,0.00500600936779209,0.00500103321697634,6.68442976460998e-142,1.76702225954601e-15,6.43535871789685e-41,3.99260138408724e-58
1715,standing_height,body_fat_percentage,-0.04085646935515,0.00354552266469429,1.00565118043985e-30,-0.0304178480909641,0.00354207539066525,8.88219529737964e-18,0.0216880143022542,-0.0445402634348756,-0.0371704525125641,-0.0821960284302251,0.0050171701509971,0.00501337026938685,0.00501488254891879,0.00500136934233376,0.0311865108964026,6.69629534698961e-19,3.32988877965829e-10,5.80735148386105e-57
1716,standing_height,diastolic,-0.0131736627367755,0.00354809371237623,0.000204910281322089,-0.0282785350264482,0.00354696036607049,1.55356663034378e-15,-0.0368393847011142,-0.00536865126255628,-0.0209754651058282,-0.0197093813535049,0.00501494407155947,0.00501827820948193,0.00501724644685928,0.00501737572231544,2.08264253822049e-13,0.284707121980891,0.0565646762938262,8.5719741399677e-05
1717,standing_height,eduyears,0.125707521551337,0.00352035796936816,2.89353219222368e-279,0.144549477014867,0.00351120528773776,0,0.14905163134421,0.124496427553145,0.126917866646882,0.14003532120133,0.00496229261736847,0.00497930804439227,0.0049777682821483,0.00496890225752209,5.10873710223492e-196,6.56394479151591e-137,1.08624204843475e-138,4.89658223440044e-173
1718,standing_height,evening_chronotype,0.0148181745796263,0.00354810553631833,2.96207773271196e-05,0.00759057571594345,0.00354840693042116,0.0324234985740466,0.00813795571572842,0.0119549182041515,0.0176809450032195,0.00704318661818492,0.0050181843542938,0.00501799190618049,0.0050175660613096,0.00501822605760669,1,0.0172043753200119,0.731642312374267,1
1719,standing_height,fathers_age,0.0325940112955365,0.00354628578635589,3.89105459184143e-20,0.0518515483483066,0.00354372154858176,1.75684847008952e-48,0.0547271222176725,0.0187733221273339,0.0463898202895831,0.0489742538145296,0.00501082976977973,0.00501746612479806,0.00501294783838403,0.00501232871702421,9.93442529358001e-28,0.000183113881919736,6.53550051728752e-17,1.59376050217581e-22
1720,standing_height,FEV1_zscore,-0.0146532964855517,0.00354810484526635,3.62930718735888e-05,0.0311520403539815,0.00354676031878318,1.58834456625392e-18,0.0272417668253392,-0.0109860931291788,-0.0183197116002778,0.0350604077021157,0.00501648809115675,0.00501804767835162,0.00501750835091964,0.00501526522306399,0.000128577919179531,0.0285796648510461,0.467638270023435,7.11044139813211e-09
1721,standing_height,fiq_score,0.0803959447466169,0.00353701634345572,2.26972661150572e-114,0.13335729639332,0.00351681432255854,0,0.133048708749778,0.0823564376596758,0.0784342069897664,0.133665832329297,0.00497373488538382,0.00500130288549224,0.00500289045890845,0.00497331816342387,2.99173989768464e-156,1.00757594328264e-60,1.05810152088911e-51,1.06905038909114e-157
1722,standing_height,FVC_zscore,-0.0128499707703209,0.00354818854393064,0.000292834081443964,0.0220312680416337,0.00354752584617213,5.2877066690305e-10,0.013718131231609,-0.00886538356972613,-0.0168337419436427,0.0303383166082709,0.00501787831380199,0.00501815331792745,0.00501763944290852,0.00501604052015966,1,0.0772924389097676,1,3.53503405130227e-06
1723,standing_height,glucose_fasting_adj,-0.00464450033689652,0.00354847072835368,0.190577105668731,-0.0161283936137844,0.00354801946038805,5.47411407388452e-06,-0.0121081959777469,-0.00402143026695254,-0.00526756319448804,-0.0201475485981855,0.00501798265081762,0.00501830995219829,0.00501828090737121,0.00501733189337054,0.0158280164083654,0.422932972529357,1,5.94061598204705e-05
1724,standing_height,grip_strength_left,0.0566884485895756,0.0035426879540176,1.24661274822508e-57,0.238474991644778,0.00344607327019876,0,0.232869398708438,0.0486214549567661,0.0647406664096438,0.244048983284335,0.00488038612306586,0.00501241521512891,0.00500782264588968,0.00486661019353415,0,3.1848924695827e-22,1.20071408118023e-34,0
1725,standing_height,grip_strength_right,0.06603960352857,0.00354071883803757,1.22857567596361e-77,0.259141139113003,0.00342707215546279,0,0.248167869792416,0.0610356393688135,0.0710369332534296,0.26998223616267,0.00486136168406107,0.00500899425426679,0.00500567260092171,0.00483199560524194,0,4.28841541740288e-34,4.40787358242859e-42,0
1726,standing_height,heel_bmd,-0.00567454489651653,0.00354844849950538,0.109784555218345,-0.0249355888158726,0.00354694949872019,2.06310872085735e-12,-0.0409656191040618,-0.00416206629469244,-0.00718697157440683,-0.00887987812755895,0.0050141379097332,0.00501830706437823,0.00501822092349669,0.00501815267251777,8.69244783353703e-13,0.406896341556706,1,1
1727,standing_height,heel_bmd_tscore,-0.00686345426268838,0.00354841780505154,0.0530849215015151,-0.0258463755326485,0.00354689826083848,3.1684812046742e-13,-0.0413255033876308,-0.00469994186931422,-0.00902683815280416,-0.0103424258121317,0.00501406353681802,0.00501829510388069,0.00501814606917902,0.00501808212745111,4.8034928676524e-13,0.34898987204116,1,1
1728,standing_height,heel_qui,-0.00569424360487882,0.00354844833171871,0.108556828454577,-0.0244349353249699,0.00354698817645281,5.62155872610019e-12,-0.0405560645731458,-0.00422516208142833,-0.00716327597120826,-0.00828835574419736,0.00501422175469301,0.00501830573651408,0.00501822177673302,0.00501817815512276,1.6982349685489e-12,0.399821060334398,1,1
1729,standing_height,hip_circumference,0.0213034161851718,0.00354635214498713,1.88830252209306e-09,0.200594613836612,0.00346548130909191,0,0.120530003645104,0.0488721432769767,-0.00633020872217032,0.275665585181827,0.00498176517315784,0.00501235381662187,0.00501824998296683,0.00482390751776615,2.18231748487645e-128,1.94834808824407e-22,1,0
